,size_bytes,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,cont_rating,prime_genre,sup_devices_num,ipadSc_urls_num,lang_num,app_desc
10,227547136,7.99,105776,166,3.5,2.5,4+,Games,37,0,6,"CONNECT WITH FRIENDS. PLAY WITH WORDS. Get a game of SCRABBLE going with just about anyone – or play solo against the computer! Plus, now you can play SCRABBLE in English, French, Italian, German, Spanish, or Brazilian Portuguese.
 
WHO WILL YOU PLAY?
• Challenge friends via Facebook and more
• Find an instant opponent with a single touch 
• Play solo against the computer to improve your skills 
• Get numerous games going at once – more than any word game on the App Store
 
SHOW OFF YOUR SKILLS 
Connect to Facebook and share your best scores. You can even talk a good game with enhanced chat and notification features.
 
IMPROVE YOUR SCORES WITH THE TEACHER
Become a SCRABBLE master with the exclusive “Teacher” feature - see what your best word could have been after every turn.
 
LOSS FOR WORDS?
Use the in-game word list, built-in official SCRABBLE dictionary, or the exclusive Best Word feature to see your highest scoring choices.
 
THINK FAST
Want to recreate the feeling of a real-time in-person game? Try the new Speed Play mode where you and your opponent agree to 2 or 5 minute turns. If words aren't played in time, nudge and forfeit options are unlocked. 
 
LOOK SHARP!
View every detail on the board with HD-quality graphics made to maximize the Retina display.
 
Ready for the first and last word in word games? Don’t accept imitations. Just say, “LET’S PLAY SCRABBLE!



Requires acceptance of EA’s Privacy & Cookie Policy and User Agreement."
11,179979264,0,479440,203,3.5,4,17+,Utilities,37,4,33,"The Google app keeps you in the know about the things you care about. Find quick answers, explore your interests, and get a feed of updates on what matters to you. The more you use the Google app, the better it gets.

Talk instead of type:
• Say “Ok Google” then ask a question* 
• Google will speak the answer aloud

Ask Google to help you do things:
• “What are good restaurants nearby?”
• “Where is my package?”

Personalize your feed and get notifications:
• Start your morning with weather, news & traffic
• Get updates on sports, movies & events

More about the Google app: http://www.google.com/search/about

* requires iPhone 4s or later"
12,160925696,0,119773,2336,3.5,4.5,4+,Finance,37,0,2,"Bank conveniently and securely with the Bank of America® Mobile Banking app¹ for U.S.-based accounts².

Manage Your Bank Accounts and Finances
• Review activity and balances in checking, savings and credit card accounts
• View mortgage, auto loan and linked Merrill Edge® and Merrill Lynch® investment account balances 
• Activate or replace credit/debit cards³ 
• Set or edit travel notices for eligible cards
• Order check copies³
• Set app alerts to be notified of important account and security info (data connection required; wireless fees may apply)

Mobile Money Transfer
• Securely send and receive money using a mobile number or email address (including to and from U.S. accounts outside of Bank of America)⁴	
• Transfer funds between your Bank of America accounts 
 
Mobile Bill Pay⁵
• Schedule/edit/cancel payments
• Pay eBills
• Add/Edit Pay To accounts
 
Mobile Check Deposit
• Simply take photos of checks to deposit them 
• Immediately see the processing deposit in your account⁶
 
Contact Us Easily
• Quickly reach a representative for help or questions with your accounts⁷
• Schedule an appointment to meet with a specialist
• Find ATMs and financial centers
 
Special Offers & Deals
• Get cash back with BankAmeriDeals® when you use your eligible Bank of America credit/debit cards⁸
• Get exclusive credit card offers	
 
Help Stay Secure
• Change Online ID or Passcode 
• Set up Touch ID® to securely sign in to the app instead of using your Passcode
• If fraudulent activity is suspected on your debit or credit card, we'll notify you when you sign in to the app so you can verify your transactions and unblock your card

Apple Watch®
• View account activity and balances 
• Receive alerts

Apple Watch Terms & Conditions: From your iPhone®, launch BofA app, go to Profile & Settings > Apple Watch 


¹ All App features may not be available at all locations.
² Requires U.S. residence for opening accounts.
³ Fees may apply.
⁴ Email and mobile transfers require enrollment in the service and must be made from a Bank of America consumer checking or savings account to a domestic bank account. Recipients have 14 days to register to receive money or the transfer will be canceled. Dollar and frequency limits apply. See the Online Banking Service Agreement for details, including cut-off and delivery times. Data connection required. Wireless carrier charges may apply.
⁵ To use Bill Pay, you must first enroll in the service through Online Banking.                                                                                
⁶ Mobile Check Deposits are subject to verification and not available for immediate withdrawal. In the app, select Help & Support, then Mobile Check Deposit for details, including funds availability, deposit limits, proper disposal of checks, restrictions and terms and conditions. Requires at least a 2-megapixel camera. Data connection required. Wireless carrier fees may apply. 
⁷ This feature is not available to all mobile banking customers. Data connection required. Wireless carrier fees may apply.
⁸ Earned cash back credited the month following redemption. See Terms for other restrictions.
 
App Permissions:
To use our app, you’re required by the app store to accept App Permissions to allow access to certain functions on your device. Our app doesn’t access these functions until you use the associated feature, such as using your location to find an ATM. For more information, visit our in-app Help. 
 
Having general app issues? Visit our in-app Help for troubleshooting. 
 
Terms/Service Agreement: www.bankofamerica.com/serviceagreement
 
iPhone, Touch ID and Apple Watch are registered trademarks of Apple Inc. 
 
Bank of America and related trademarks are trademarks of Bank of America Corporation
Bank of America, N.A. Member FDIC
© 2017 Bank of America Corporation"
13,55153664,4.99,6340,668,4.5,4.5,4+,Games,38,5,2,"Play the BEST FreeCell Solitaire game on your Apple device, made by MobilityWare -- the #1 Solitaire developer!
FreeCell has a fresh new look, and a BRAND NEW Goal Progression feature! Each day you will receive new goals to tackle. Complete daily goals to gain XP and level up to exclusive titles! With this purchased version, enjoy ad-free play!

FreeCell Solitaire is one of the most popular card games included with Windows™, and is now available for your Apple device! Play solitaire games that require skill, strategy and patience to win! A true brain training experience!

FreeCell Solitaire adds a new element of strategy to the classic solitaire games Klondike. After dealing from a standard deck of 52 cards, use the four free cell spots as placeholders as you try to move all of the cards from the Foundation stacks for a win. Just like Klondike solitaire games, you must move cards from the Tableau to the Foundation cells by suit, in ascending order. Most FreeCell games can be solved, if you can find the right strategy.

You've played FreeCell solitaire on your computer, and now you can play FreeCell, anywhere at any time of the day! You won’t want to play any other FreeCell solitaire game again!

FREECELL SOLITAIRE FEATURES:
- NEW Goal Progression
- Ad-free play
- Highlight Movable Cards
- Step-by-step tutorial
- Random games
- 1 million well known games
- Portrait
- Landscape
- Game state saved when interrupted
- Unlimited undo
- Hints
- Auto complete to finish game
- Statistics
- Tap to move or drag and drop

Solitaire Games Ad-Free
- FreeCell Solitaire is ad-free!
- Klondike solitaire or other solitaire game fans will love FreeCell!
- Solitaire games can be random or one of one million well known games.

Brain Games with Solitaire
- FreeCell Solitaire can be for beginners or those looking for an addicting brain teaser! 
- FreeCell instructions included in the app.

Brain Games – If you enjoy brain teasers, you’ll love FreeCell Solitaire!
- Brain training with FreeCell Solitaire! Track your stats within the app.

FreeCell solitaire has never been more fun! With two unique control schemes, randomized FreeCell card decks, and in-depth stat tracking, FreeCell is one of the fun addicting games you’ve been waiting for.

New solitaire players will be addicted to FreeCell Solitaire. If you loved strategy games like Sudoku or casino card games, you’ll love the FreeCell challenge. Put your card playing and strategy skills to the test and download FreeCell today!

LIKE US on Facebook
http://www.facebook.com/mobilitywaresolitaire

For FreeCell Solitaire support:
http://www.mobilityware.com/support.php"
14,207907840,0,56194,87,4,3.5,4+,Travel,37,1,26,"Millions of traveler reviews, photos, and maps from TripAdvisor. Know better. Book better. Go better. With over 500 million reviews and opinions by travelers, TripAdvisor makes it easy to find the lowest airfare, best hotels, great restaurants, and fun things to do, wherever you go. And booking options for hotels, restaurants and flights are just a tap away.

The TripAdvisor mobile app is free and easy to use.
• We compare prices from 200+ hotel booking sites to find the lowest price on the right hotel for you
• Browse millions of reviews, opinions and candid photos by travelers
• Find the best hotel for you, including Travelers' Choice award winners
• Explore restaurants and reserve tables online
• Discover cool things to do in any destination
• Compare airfares and find great deals 
• Use Near Me Now to discover places near your current location
• Get answers to your specific travel questions in the forums
• Add your own reviews and photos
• Download maps, reviews, and your saves for over 300 cities worldwide onto your phone for free; avoid using expensive data roaming plans while you travel

Note: We optimized this app to conserve battery power and only use GPS where necessary. However please note that continued use of GPS running in the background can dramatically decrease battery life.

The app uses your location to send you personalized hotel, restaurant, attraction and vacation rental recommendations as well as remember the places you visited via our Travel Timeline feature. These locations are collected even if the app is in the background. Location settings can be configured in the Settings app."
15,167407616,0,223885,3726,4,4.5,12+,Travel,37,5,18,"Yelp has over 100 million reviews of businesses worldwide and is available for iPhone, iPad, and Apple Watch.

Whether you’re looking for a pizzeria that just opened or a coffee shop nearby, Yelp is your local guide to finding the perfect place to eat, shop, drink, relax and play.

Yelp features:

Find Restaurants
• Find the newest and hottest restaurants in your area
• Make reservations, pick up food and order for delivery, all from your phone
• Filter restaurant search results by price, location and more

Search for Nearby Businesses
• Discover great local businesses
• Read millions of reviews by the Yelp community
• Find great deals offered by local businesses

Search Filters 
• Filter your search results by neighborhood, distance, rating, price and hours of operation
• Look up addresses and phone numbers, call a business or make reservations directly from the app

Other Features
• Read expert user reviews and browse through beautiful photos of each business
• Write and read reviews, check-in to local businesses, upload photos and add tips for other Yelp users

Find local restaurants, read expert customer reviews and start searching for businesses near you with Yelp.

Need Help? Contact Yelp at https://www.yelp-support.com/?l=en_US
Note: Continued use of GPS running can dramatically decrease battery life."
16,147093504,0,402925,136,4,4.5,12+,Music,37,3,16,"Shazam is one of the world’s most popular apps, used by more than 100 million people each month to identify music, get song lyrics, and now to discover the music that artists discover themselves.

""Shazam is an app that feels like magic"" --Techradar.com

Identify music instantly and share in the thrill of music discovery with the artists you love.
 
See what top artists like Calvin Harris, Pitbull, Meghan Trainor, Avicii, Jason Derulo, Wiz Khalifa and others are Shazaming.
 
• New discoveries from artists you’ve Shazamed appear automatically
• Follow new artists with a tap of a button and see what those artists are Shazaming
• Stay up-to-date about new singles, albums, and videos from the artists you follow

KEY FEATURES
• Enjoy music lyrics and YouTube videos
• Preview songs with Apple Music and add them to Rdio and Spotify playlists *
• Launch Pandora radio based on artists you discover *
• With Auto Shazam we'll keep finding tunes for you even when you leave the app

DISCOVER & BUY
• Stay in the loop with Shazam’s real time charts
• Quick links to Apple Music and the iTunes store
• Connect Rdio or Spotify to play full tracks in Shazam
• Check out recommended tracks to discover new music
• Find out what’s popular in your town, your country and the world
• Start an Apple Music radio station based on tracks you've Shazamed

CONNECT & SHARE 
• See what your friends are Shazaming when you connect your Facebook account
• Share your discoveries through Facebook, Twitter, WhatsApp, Pinterest, Google+ and more...

SHAZAM FROM YOUR WATCH
• Launch Shazam on your Apple Watch for the artist, song, and lyrics that unfold with the music
• See your past Shazams at a glance with a simple swipe up
• Use Handoff on Apple Watch and iPhone to buy the song on iTunes, watch videos, and much more
• Turn on Auto Shazam and we’ll keep finding tunes for you

MORE THAN MEETS THE EYE
• Shazam visual recognition gets you more - tap the camera icon on iPhone to Shazam posters, magazines or books; anywhere where you see the Shazam camera logo
• Visual recognition also works as a QR code reader
• Buy tickets to see your favorite artists in concert

Use Shazam as much as you like – it’s unlimited. Don’t want the advertising? Upgrade to Shazam Encore

OTHER INFO
• Previewing and buying music requires the iTunes music store in your country
• Continued use of GPS running in the background can dramatically decrease battery life
• Facebook uses interest based advertising. More details: https://m.facebook.com/ads/ad_choices
• Some features are location, device and app version dependent
• Shazam may share collected location data for interest based advertising, allowing advertisers to infer interests and serve ads to users based on their activity and location over time.
• For more information on Shazam’s privacy practices, please read the Privacy Policy, available at http://www.shazam.com/terms#privacy_policy.

Any questions or feedback? Check out: https://support.shazam.com"
17,10735026,2.99,31456,4178,4,3.5,4+,Games,47,0,1,"The richest 3D kart racing experience! Speed your way through 12 thrilling tracks and multiple environments! Race and battle against zany opponents and turn them to dust with 8 devastating weapons. Tilt and twist your iPhone for truly ""Nitro"" driving sensations.

Juego también disponible en español

***** CHECK OUT MORE GAMES FROM ACTIVISION! *****
Call of Duty: Zombies, Guitar Hero, Crash Bandicoot Nitro Kart 3D, Crash Bandicoot Nitro Kart 2, Tony Hawk’s Pro Skater 2, Cabela’s Dangerous Hunts, Rapala Pro Bass Fishing, Geometry Wars: Touch, and Pix Maze"
18,70707916,1.99,2929,966,4.5,4.5,4+,Reference,43,0,2,"** iPray for Mac OS X is OUT **

********************************************
** NEWS
** 
** iQuran will now be sold for a fraction of its original price, down to $1.99 from $6.99. InshAllah
** the new price will reflect only the costs we need to cover for the fast and excellent audio download service
** we provide. BarakAllahufikum and Ramadan Kareem.
********************************************

The all new iQuran III offers you the Complete Quran in the Uthmani Font along with color coded Tajweed (Pronunciation), verse by verse translation and recitation. 

* Full Quran with more than 35 Translations supporting crisp Retina Display and both Portrait and Landscape viewing in all screens

* Color coded Tajweed (Pronunciation): Ghunna, Ikhfa, Idgham, Iqlab and Qalqalah. The first smart phone software in the world to offer color coded Tajweed using our very own state of the art Dynamic Rendering Engine.

* 5 Font Sizes for both Arabic Script and Translations: Small, Normal, Big, Large, Huge

* 38 Translations plus Al-Muyassar and Jalal-ad-din Arabic Tafsir: English (M. Khan, Y. Ali, Pickthal, Shakir, Mhd. Asad, Transliteration), French, German, Indonesian, Melayu, Spanish, Turkish, Russian, Bosnian, Urdu, Farsi, Italian, Dutch, Albanian, Romanian, Japanese, Bangla, Azerbaijani, Chinese, Bulgarian, Hindi, Korean, Czech, Swedish, Thai, Polish, Portuguese, Uzbek and Norwegian

* Gapless (continuous) verse by verse recitation by: Mahmoud Al Husary, Abdul Basit Abdul Samad, Saood & Shuraim, Sa'ad Al Ghamdi, Abu Bakr Ash-Shatree, Mahir Al-Muayqali, Mishary Al-Afasy and Muhammad Siddiq Al Minshawi

* AirPlay support

* Background audio playback with complete support for iPod remote control (i.e. multi-tasking bar)

* Split index screen with scrollable Surahs and Sections (Hezb, Juzz / Para)

* Tap and hold Verse Options Sheet: Bookmark, Note, SMS, Email, Twitter, Facebook, Copy or use it to view translation from a translator other than the currently selected one 

* Quick verse jumping using a unique and easy to use Fast Scroll display

* Complete Audio controls with tap-hold FF, RW and Pause/Play

* Advanced audio repeat options to help with memorization: repeat a single verse multiple times, repeat on reaching the end of a surah or select a range of verses to loop over

* Unlimited bookmarks with notes and search

* Support for 4 built-in bookmark categories for grouping verses: Reading, Memorizing, Interesting, Discussion

* Advanced full-text search support with keyword highlighting and automatic saved search history

* Quranic Supplications. See verses from the Qur'an on topics such as: Faith, Submission, Praise, Patience, Forgiveness, Family, Provisions, Knowledge, Thanks and Protection

* Surah Al-Kahf reminders on Fridays

* A special Stop Signs screen explaining the meaning of the different Stop Symbols used in the Quran

* Much, much more



----
For status updates, follow us on: http://twitter.com/guidedways

Facebook:
http://www.facebook.com/iQuran

tags:
Mushaf, Quran Reader, Islam, Islamic, Muslim, Koran, Coran"
19,6169600,2.99,11447,781,5,5,4+,Games,40,5,1,"With unlimited play at seventeen difficulty levels, novices and experienced players alike will appreciate :) Sudoku +. Our tutorial, extensive feature set, and advanced hint system offer something for every player. The more you play, the more you will enjoy it!

Our multi-stage hint system starts with a gentle reminder to get you back on track, and works up to an illustration of the exact technique to use and how it applies to the current board. Our hints ease those frustrating moments and teach you how to be a better player.

Features include:

- Puzzle generator for unlimited play
- Scan puzzles from books/newspaper using camera
- 17 difficulty levels, something for everyone
- Tutorial teaches you new techniques
- Large, high contrast digits are easier to read
- Enter games from the newspaper
- Solver helps you with games from the newspaper
- Advanced techniques at the higher levels, including X-Wings, sashimi fish, and XY-Chains
- User interface optimized for fewer touches
- Choice of six color schemes
- Never covers up the board while you are playing
- Infinite undo/redo
- Undo to the last solvable position
- Board solvable indicator
- Automatic or manual pencil marks
- Save your game while you try alternatives
- Automatically saves your game when you get a phone call, switch applications, or lock the phone
- Highlighting helps you discover patterns
- Game clock; compares your time to other players
- Avoids graphic frills that distract from play
- Choice of digit styles, including Kanji and Hanzi

All games are true Sudoku, with symmetry and a single solution that can be discovered by logic alone. If you doubt that a puzzle can be solved by logic, simply have the hint system explain it to you step by step.

If you enjoy Sudoku, this is the app for you!"
20,130583552,0,137951,131,4,4.5,4+,Sports,37,2,6,"Baseball season is back and Yahoo Sports the best way to follow every pitch.

Check out everything Yahoo Sports has to offer:

• Favorites
Sign in and set your favorite teams to get schedules, game highlights, and updates in your own personalized news stream. 

• Sports 
Stay up to date on all the scores, stats and leagues you follow. 

• Headlines
Get exclusive content from writers like Adrian Wojnarowski, Dan Wetzel, and Pat Forde along with the most important headlines in sports.

• Alerts 
Set alerts for your favorite teams and get notifications when you want them. Follow every scoring play or only when a game starts. Your choice.

• Live games
Watch hundreds of live MLB and NHL games for free. No subscription required.

Included in Yahoo Sports:
- MLB:  Watch hundreds of free live MLB games
- NFL: Scores, highlights, breaking news and stats
- College Football, College Basketball, College Women’s Basketball
- NBA, WNBA: Scores, highlights, breaking news and stats
- NHL: Watch hundreds of free live NHL games
- Soccer:
 - Premier League, League Two, League One, Championship, Scottish Premier League, FA Cup, League Cup, 
 - Champions League, Europa League, Copa America, 
 - Ligue 1, Coupe de la Ligue, Coupe de France, Tropee des Champions, Ligue 2, 
 - Bundesliga, German Super Cup, DFB Pokal, 
 - MLS, Russian Premier League, Eredivisie, Brazil Serie A, 
 - Italian Serie A, Coppa Italia, Serie B,
 - La Liga, Copa del Rey, Segunda Division, Spanish Super Cup
 - Golf - PGA, LPGA, PGA Champions, PGA Web.com, PGA European,
 - Auto Racing - NASCAR Sprint, NASCAR Xfinity, IndyCar, Formula 1
 - MMA
 - Tennis - Men's Tennis, Women's Tennis

Make Yahoo Sports yours:
1. Sign in with your Yahoo account to get the best experience across all devices
2. Star your favorite teams and leagues to get personalized news and updates about the sports you want
3. Set alerts for your favorite teams so that you get notifications when you want them.
4. Get exclusive content from our writers like Adrian Wojnarowski, Dan Wetzel, and Pat Forde."
